SOCIETE|SE|CHAINE_FINANCIERE|ANNEE_MOIS|OBSV|CATEGORIE_ENTREPRISE|CODE_DEPOT|LIBELLE_CODE_DEPOT|STATUT|LIBELLE_STATUT|CODE_APPLI|nbre|INDIC DEMAT|SE_LIBELLE
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|-|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|61|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|ETI|9|NUMERISATION|20|COMPTABILISEE|CPP001|42|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|GE|-|-|-|-|CPP001|32|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|GE|-|-|-|-|CPP000|26|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|GE|-|-|-|-|-|239|HORS DEMAT|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|24|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|37|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|GE|-|-|-|-|BNP001|12|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|27|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP000|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|87|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|6|EDI|17|REJETEE|CPP000|4|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|5|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|9|NUMERISATION|17|REJETEE|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|75|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|9|NUMERISATION|17|REJETEE|CPP000|4|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|24|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|7|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|GE|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|2|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|9|NUMERISATION|20|COMPTABILISEE|CPP001|3|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|9|NUMERISATION|17|REJETEE|-|2|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|3|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|93|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|-|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|GE|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|GE|9|NUMERISATION|20|COMPTABILISEE|CPP001|11|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_dp|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|7|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|PME|-|-|-|-|CPP001|13|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|PME|-|-|-|-|CPP000|31|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|PME|-|-|-|-|-|113|HORS DEMAT|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|2|DEPOT_PDF_PORTAIL|0|BROUILLON|CPP001|6|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|78|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|2|DEPOT_PDF_PORTAIL|17|REJETEE|CPP000|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|0|SAISIE_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|2|DEPOT_PDF_PORTAIL|17|REJETEE|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|2|DEPOT_PDF_PORTAIL|0|BROUILLON|-|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|98|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|11|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP001|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|2|DEPOT_PDF_PORTAIL|23|SUPPRIMEE|CPP001|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|9|NUMERISATION|17|REJETEE|-|2|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|PME|9|NUMERISATION|17|REJETEE|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|44|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|5|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|133|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|9|NUMERISATION|20|COMPTABILISEE|CPP001|29|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|10|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|65|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_se|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PME|9|NUMERISATION|17|REJETEE|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|PME|-|-|-|-|CFF001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|10|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PME|9|NUMERISATION|17|REJETEE|CPP000|2|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|PUBLIC|-|-|-|-|CPP000|12|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|PUBLIC|-|-|-|-|CPP001|8|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|rien|PUBLIC|-|-|-|-|-|176|HORS DEMAT|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|6|EDI|20|COMPTABILISEE|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|PUBLIC|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|7|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique_sans_siret|PUBLIC|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP000|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|-|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|97|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|5|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|17|REJETEE|CPP000|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|128|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|6|EDI|17|REJETEE|CPP000|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PUBLIC|6|EDI|20|COMPTABILISEE|CPP001|20|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|43|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PUBLIC|6|EDI|19|MISE_EN_PAIEME|CPP001|157|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_dp|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|6|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_dp|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PUBLIC|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|6|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|9|NUMERISATION|17|REJETEE|-|2|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|9|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|9|NUMERISATION|17|REJETEE|CPP000|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_piece_logistique|PUBLIC|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|18|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-02|numero_facture|PUBLIC|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|-|-|-|-|-|CPP000|11|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|-|-|-|-|-|CPP001|2|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|-|-|-|-|-|-|25|HORS DEMAT|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|-|0|SAISIE_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|-|6|EDI|19|MISE_EN_PAIEME|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|-|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|2|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|-|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|4|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|4|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|-|9|NUMERISATION|20|COMPTABILISEE|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|10|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|ETI|-|-|-|-|CPP001|2|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|ETI|-|-|-|-|CPP000|16|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|ETI|-|-|-|-|-|81|HORS DEMAT|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|9|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP001|5|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|ETI|6|EDI|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|6|EDI|20|COMPTABILISEE|CPP001|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP000|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|6|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|6|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|34|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|4|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|82|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|5|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_dp|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|-|3|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|ETI|9|NUMERISATION|17|REJETEE|-|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|ETI|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|6|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|5|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|ETI|9|NUMERISATION|17|REJETEE|CPP000|6|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|148|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|209|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|ETI|9|NUMERISATION|20|COMPTABILISEE|CPP001|8|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|5|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|GE|-|-|-|-|CPP000|37|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|GE|-|-|-|-|CPP001|23|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|GE|-|-|-|-|-|213|HORS DEMAT|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|6|EDI|17|REJETEE|-|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|6|EDI|17|REJETEE|CPP000|21|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|3|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|8|UPLOAD_API|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|10|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP000|6|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|0|SAISIE_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|5|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|6|EDI|20|COMPTABILISEE|CPP001|23|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_se|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|5|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP000|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|30|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|159|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|52|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|GE|-|-|-|-|BNP001|123|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|2|DEPOT_PDF_PORTAIL|17|REJETEE|-|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|5|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|2|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|183|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_dp|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|15|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|5|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|17|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|9|NUMERISATION|17|REJETEE|CPP000|12|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|5|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|140|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|9|NUMERISATION|17|REJETEE|-|4|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|-|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|9|NUMERISATION|20|COMPTABILISEE|CPP001|4|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_se|GE|9|NUMERISATION|20|COMPTABILISEE|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique_sans_siret|GE|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|9|NUMERISATION|17|REJETEE|CPP001|1|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|GE|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|116|NUMERISATION|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|PME|-|-|-|-|CPP000|29|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|PME|-|-|-|-|CPP001|9|DEMAT_IND|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|rien|PME|-|-|-|-|-|85|HORS DEMAT|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|PME|2|DEPOT_PDF_PORTAIL|17|REJETEE|-|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP000|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|8|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|PME|2|DEPOT_PDF_PORTAIL|17|REJETEE|CPP000|1|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|11|NATIVE|PFAF SO
DEFE|D0410T7033|SCA-SC|2017-03|numero_facture|PME|2|DEPOT_PDF_PORTAIL|0|BROUILLON|CPP000|2|NATIVE|PFAF SO
